 120     0    344.5        42164174.62536192    00    0
 122     0    306.0        42164174.62536192    00    0
 124     0    021.5        42164174.62536192    00    0
 131     0    064.0        42164174.62536192    00    0
 134     0    178.0        42164174.62536192    00    0
